#name	lat	lon	country	population
Tirmiz	37.22417	67.27833	UZ	182800
Tiruchirappalli	10.8155	78.69651	IN	1022518
Tirunelveli	8.72742	77.6838	IN	1435844
Tirupati	13.63551	79.41989	IN	295323
Tiruppur	11.11541	77.35456	IN	963173
Tiruvannamalai	12.22662	79.07461	IN	145278
Tiruvottiyūr	13.15823	80.30181	IN	249446
Titiwangsa	3.17822	101.70312	MY	122096
Titāgarh	22.74252	88.37326	IN	127751
Tivaouane	14.95186	-16.8152	SN	102658
Tizi Ouzou	36.71182	4.04591	DZ	104312
Tiébo	14.63333	-16.23333	SN	100289
Tlalnepantla	19.54005	-99.19538	MX	653410
Tlalpan	19.29513	-99.16206	MX	574577
Tlaquepaque	20.64121	-103.29342	MX	650123
Tlemcen	34.87833	-1.315	DZ	173531
Tláhuac	19.28689	-99.00507	MX	305076
Toa Payoh New Town	1.33611	103.85	SG	120650
Toamasina	-18.1492	49.40234	MG	345107
Toba Tek Singh	30.97127	72.48275	PK	123102
Tobolsk	58.19807	68.25457	RU	113800
Tobruk	32.08963	23.95385	LY	141499
Tochigi	36.38333	139.73333	JP	159056
Tocoa	15.68333	-86.0	HN	111972
Tokat	40.31389	36.55444	TR	129702
Tokorozawa	35.79916	139.46903	JP	344194
Tokoza	-26.36	28.129	ZA	106000
Tokushima	34.06667	134.56667	JP	267345
Tokuyama	34.05	131.81667	JP	101133
Tokyo	35.6895	139.69171	JP	9733276
Toledo	-24.71361	-53.74306	BR	119313
Toledo	10.3773	123.6386	PH	206692
Toledo	41.66394	-83.55521	US	265638
Toli-Toli	1.04018	120.81764	ID	242783
Toliara	-23.35	43.66667	MG	178725
Toluca	19.28786	-99.65324	MX	489333
Tolyatti	53.5303	49.3461	RU	702879
Tomakomai	42.63694	141.60333	JP	174806
Tomsk	56.50049	84.98216	RU	574002
Tonalá	20.62263	-103.24168	MX	408759
Tondabayashichō	34.50065	135.60211	JP	132873
Tongchuan	34.8988	108.95056	CN	417740
Tongchuanshi	35.07474	109.08495	CN	223603
Tonghua	41.71972	125.92639	CN	510000
Tongliao	43.6125	122.26528	CN	261110
Tongling	30.95	117.78333	CN	402062
Tongren	35.51483	102.016	CN	103700
Tongshan	34.18045	117.15707	CN	329661
Tongzhou	39.90395	116.66183	CN	163326
Tonk	26.16638	75.78824	IN	165294
Toowoomba	-27.56056	151.95386	AU	142163
Topeka	39.04833	-95.67804	US	125963
Torbat-e Ḩeydarīyeh	35.27401	59.21949	IR	125633
Tordher	33.99047	72.2863	PK	150000
Toride	35.9	140.08333	JP	104524
Toronto	43.70643	-79.39864	CA	2794356
Torrance	33.83585	-118.34063	US	143592
Torrejón de Ardoz	40.45535	-3.46973	ES	118162
Torreón	25.54389	-103.41898	MX	735340
Toruń	53.01375	18.59814	PL	196935
Toshima	35.76126	139.74491	JP	301599
Totonicapán	14.91188	-91.36054	GT	103952
Tottenham	51.60373	-0.06794	GB	130000
Tottori-shi	35.5	134.23333	JP	188465
Touba	14.86229	-15.87532	SN	1120824
Toufen	24.68753	120.90942	TW	106310
Touggourt	33.11083	6.07	DZ	143270
Toulon	43.12442	5.92836	FR	168701
Toulouse	43.60426	1.44367	FR	511684
Tours	47.39484	0.70398	FR	141621
Townsville	-19.26639	146.80569	AU	201313
Toyama	36.7	137.21667	JP	415844
Toyohashi	34.76667	137.38333	JP	377453
Toyokawa	34.81667	137.4	JP	184661
Toyonaka	34.78244	135.46932	JP	401558
Toyota	35.08333	137.15	JP	426162
Trabzon	41.005	39.72694	TR	244083
Trento	46.06787	11.12108	IT	120709
Tri-Cities	46.2454	-119.19617	US	244036
Trier	49.75565	6.63935	DE	100129
Trieste	45.64953	13.77678	IT	204338
Trincomalee	8.5778	81.2289	LK	108420
Trindade	-16.64944	-49.48889	BR	142431
Tripoli	34.43352	35.84415	LB	229398
Tripoli	32.88743	13.18733	LY	1302947
Trois-Rivières	46.34515	-72.5477	CA	144472
Trondheim	63.43049	10.39506	NO	216518
Troparëvo	55.65625	37.48496	RU	118000
Trujillo	-8.11599	-79.02998	PE	1067700
Trà Vinh	9.94719	106.34225	VN	160310
Trảng Bàng	11.02987	106.35751	VN	161831
Tsaritsyno	55.6254	37.65032	RU	123000
Tsentralno-Miskyi	48.30237	38.03165	UA	118283
Tsentralnyi	47.09833	37.54838	UA	179582
Tseung Kwan O	22.32789	114.24992	HK	412900
Tshikapa	-6.41621	20.79995	CD	634529
Tshilenge	-10.96667	22.9	CD	116073
Tsing Yi Town	22.35	114.1	HK	182100
Tsu	34.73333	136.51667	JP	274537
Tsuchiura	36.09047	140.21047	JP	144399
Tsuen Wan	22.37137	114.11329	HK	318916
Tsukuba	36.08333	140.11667	JP	241656
Tsuruoka	38.72167	139.82167	JP	125389
Tsuyama	35.05215	133.99885	JP	102294
Tubarão	-28.46667	-49.00694	BR	110088
Tucson	32.22174	-110.92648	US	542629
Tuen Mun	22.39175	113.97157	HK	507900
Tuguegarao	17.61577	121.72285	PH	167297
Tula	54.19609	37.61822	RU	482873
Tulancingo	20.08355	-98.36288	MX	102406
Tulsa	36.15398	-95.99277	US	413066
Tuluá	4.08466	-76.19536	CO	221684
Tumkūr	13.34136	77.1022	IN	307359
Tumxuk	39.86984	79.06118	CN	135727
Tunduma	-9.3	32.76667	TZ	219309
Tung Chung	22.28783	113.94243	HK	114100
Tungi	23.89154	90.40232	BD	337579
Tungipara	22.89983	89.90326	BD	114482
Tunis	36.81897	10.16579	TN	693210
Tunja	5.54481	-73.35756	CO	172548
Turgutlu	38.49533	27.6997	TR	103292
Turhal	40.3875	36.08111	TR	110884
Turin	45.07049	7.68682	IT	847287
Turkistan	43.29458	68.25685	KZ	227098
Turku	60.45148	22.26869	FI	206655
Turmero	10.22856	-67.47421	VE	344700
Turpan	42.94769	89.17886	CN	273385
Tuscaloosa	33.20984	-87.56917	US	111338
Tuxtepec	18.0883	-96.12535	MX	159452
Tuxtla	16.75357	-93.11578	MX	604147
Tuy Hòa	13.09546	109.32094	VN	155921
Tuyên Quang	21.82356	105.21424	VN	104645
Tuzla	44.53842	18.66709	BA	142486
Tver	56.85836	35.90057	RU	420065
Twifu Praso	5.61411	-1.5502	GH	100851
Tychy	50.13717	18.96641	PL	130000
Tyler	32.35126	-95.30106	US	103700
Tyoply Stan	55.62047	37.49338	RU	125000
Tyre	33.27333	35.19389	LB	135204
Tyumen	57.15222	65.52722	RU	768358
Táriba	7.82117	-72.22329	VE	138402
Tân An	10.53589	106.41366	VN	215250
Tân Châu	10.79832	105.23887	VN	175211
Târgu Mureş	46.54245	24.55747	RO	212752
Tây Hồ	21.06895	105.81053	VN	168300
Tây Ninh	11.31004	106.09828	VN	135254
Tébessa	35.40417	8.12417	DZ	194461
Tétouan	35.57845	-5.36837	MA	415810
Türkmenabat	39.07328	63.57861	TM	230861
Tājūrā’	32.88167	13.35056	LY	100000
Tōkai	35.02269	136.90887	JP	113787
Tŏkch’ŏn	39.75261	126.25798	KP	237133
Tịnh Biên	10.59591	104.93669	VN	143098
Ube	33.94306	131.25111	JP	173733
Uberaba	-19.74833	-47.93194	BR	337836
Uberlândia	-18.91861	-48.27722	BR	563536
Ubon Ratchathani	15.23844	104.84866	TH	122533
Ubá	-21.12	-42.94278	BR	103365
Udaipur	24.58584	73.71346	IN	451100
Udgīr	18.39258	77.11756	IN	103550
Udine	46.0693	13.23715	IT	100170
Udon Thani	17.41567	102.78589	TH	130531
Udupi	13.33467	74.74617	IN	165000
Ueda	36.40265	138.28161	JP	157480
Ufa	54.74306	55.96779	RU	1120547
Ugep	5.80865	8.08098	NG	200276
Uijeongbu-si	37.7415	127.0474	KR	479141
Uji	34.89044	135.80325	JP	192925
Ujjain	23.18239	75.77643	IN	515215
Ukhta	63.56904	53.69141	RU	102187
Ulan Bator	47.90771	106.88324	MN	844818
Ulan-Ude	51.82648	107.59979	RU	360278
Ulanhot	46.08333	122.08333	CN	165846
Ulanqab	40.993	113.133	CN	550231
Ulhasnagar	19.21667	73.15	IN	516584
Ulm	48.39841	9.99155	DE	120451
Ulsan	35.53722	129.31667	KR	1098421
Ulu Bedok	1.33333	103.93333	SG	276990
Uluberiya	22.4756	88.09898	IN	235345
Ulyanovsk	54.32824	48.38657	RU	626540
Umarkot	25.36329	69.74184	PK	144558
Umeå	63.82842	20.25972	SE	130224
Umm Qaşr	30.0362	47.91951	IQ	107620
Umraniye	41.01643	29.12476	TR	573265
Umuahia	5.52491	7.49461	NG	370000
Umuarama	-23.76639	-53.325	BR	117095
Unaizah	26.1	44.0	SA	183319
Ungaran	-7.13972	110.405	ID	171378
Universal City	34.1389	-118.35341	US	105000
Unnāo	26.54706	80.48781	IN	161671
Upata	8.0162	-62.40561	VE	112617
Uppal Kalan	17.40577	78.55911	IN	118259
Upper West Side	40.78705	-73.97542	US	226989
Uppsala	59.85882	17.63889	SE	177074
Urasoe	26.25902	127.73012	JP	115690
Urayasu	35.65879	139.90055	JP	171362
Urdaneta	15.97611	120.57111	PH	145935
Urganch	41.55177	60.63143	UZ	145000
Uromi	6.7	6.33333	NG	108608
Ursynów	52.15051	21.05041	PL	149775
Uruapan	19.41677	-102.05842	MX	299523
Uruguaiana	-29.75472	-57.08833	BR	123480
Uruma	26.37609	127.85908	JP	125303
Usera	40.38866	-3.70035	ES	141189
Ussuriysk	43.80467	131.95734	RU	157068
Ust-Kamenogorsk	49.97143	82.60586	KZ	319067
Ust’-Ilimsk	58.00056	102.66194	RU	100271
Utrecht	52.09083	5.12222	NL	376435
Utsunomiya	36.56667	139.88333	JP	518757
Uvira	-3.39534	29.13779	CD	407092
Uyo	5.05127	7.9335	NG	436606
Uzhhorod	48.6242	22.2947	UA	115449
Uíge	-7.60874	15.06131	AO	322531
Uşak	38.67351	29.4058	TR	369433
Vacoas	-20.29806	57.47833	MU	115289
Vadodara	22.29941	73.20812	IN	1822221
Valdivia	-39.81422	-73.24589	CL	133419
Valencia	39.47391	-0.37966	ES	824340
Valencia	34.44361	-118.60953	US	148456
Valencia	10.16153	-68.00044	VE	1619470
Valenzuela	14.7	120.9667	PH	725173
Valera	9.31778	-70.60361	VE	244708
Valinhos	-22.97056	-46.99583	BR	126373
Valladolid	41.65541	-4.72353	ES	300618
Valle de La Pascua	9.21554	-66.00734	VE	153136
Valledupar	10.46538	-73.2531	CO	490075
Vallejo	38.10409	-122.25664	US	121692
Valparaíso	-33.036	-71.62963	CL	282448
Valparaíso de Goiás	-16.06583	-47.97861	BR	198861
Valsād	20.61013	72.93428	IN	139764
Van	38.49457	43.38323	TR	525016
Van Nuys	34.18667	-118.44897	US	136443
Vancouver	49.24966	-123.11934	CA	662248
Vancouver	45.63873	-122.66149	US	196442
Vanderbijlpark	-26.71171	27.83795	ZA	246754
Vantaa	60.29414	25.04099	FI	252724
Vapi	20.37175	72.90493	IN	163630
Varanasi	25.31668	83.01041	IN	1164404
Varginha	-21.55139	-45.43028	BR	136467
Varna	43.21912	27.91024	BG	318737
Varāmīn	35.3242	51.6457	IR	225628
Vasco da Gama	15.39585	73.81568	IN	100485
Vasyl'evsky Ostrov	59.94091	30.25377	RU	203058
Vaughan	43.8361	-79.49827	CA	323103
Vedado	23.13767	-82.39339	CU	108369
Vejalpur	22.69021	73.56299	IN	121610
Velikiy Novgorod	58.52131	31.27104	RU	222868
Velikiye Luki	56.34063	30.54377	RU	103149
Vellore	12.9184	79.13255	IN	484690
Venlo	51.37	6.16806	NL	101988
Venustiano Carranza	19.44361	-99.10499	MX	430978
Veracruz	19.18095	-96.1429	MX	428323
Vereeniging	-26.67313	27.92615	ZA	474681
Verhunskyi	48.58573	39.37158	UA	185593
Verona	45.43854	10.9938	IT	258031
Verāval	20.9077	70.36786	IN	171121
Veshnyaki	55.72393	37.81952	RU	122000
Vespasiano	-19.69194	-43.92333	BR	129246
Viamão	-30.08111	-51.02333	BR	285269
Viana	-8.90553	13.37499	AO	865863
Vicenza	45.54672	11.5475	IT	111980
Victoria	48.4359	-123.35155	CA	289625
Victoria	22.2875	114.14417	HK	956800
Victoria de Durango	24.02032	-104.65756	MX	518709
Victorville	34.53611	-117.29116	US	122225
Vidisha	23.52604	77.81092	IN	155951
Vienna	48.20849	16.37208	AT	1691468
Vientiane	17.96667	102.6	LA	840940
Vigo	42.23282	-8.72264	ES	293642
Vihari	30.0445	72.3556	PK	112840
Vijayapura	16.82442	75.71537	IN	327427
Vijayawada	16.50745	80.6466	IN	1143232
Vila Andrade	-23.62623	-46.72828	BR	168669
Vila Curuca	-23.51	-46.41566	BR	140673
Vila Flor	-8.98007	13.30781	AO	256066
Vila Jacui	-23.50262	-46.46156	BR	134189
Vila Maria	-23.51408	-46.58625	BR	108543
Vila Mariana	-23.58833	-46.63464	BR	127286
Vila Matilde	-23.53936	-46.51788	BR	103558
Vila Medeiros	-23.48874	-46.57762	BR	114839
Vila Prudente	-23.59255	-46.57278	BR	105590
Vila Velha	-20.32972	-40.2925	BR	394930
Vilkhivskyi	48.54327	39.28201	UA	126340
Villa Canales	14.48285	-90.53425	GT	155423
Villa Lugano	-34.67907	-58.47263	AR	114000
Villa Mercedes	-37.40421	-71.97949	CL	131936
Villa Nueva	14.52512	-90.58544	GT	618397
Villahermosa	17.98625	-92.93928	MX	353577
Villaverde	40.35	-3.7	ES	126802
Villavicencio	4.13238	-73.62564	CO	321717
Ville-Marie	45.49899	-73.57046	CA	104944
Villeray–Saint-Michel–Parc-Extension	45.55869	-73.60535	CA	144814
Villeurbanne	45.76601	4.8795	FR	131445
Vilnius	54.68916	25.2798	LT	542366
Vinh	18.67337	105.69232	VN	790000
Vinnytsya	49.2322	28.46871	UA	430091
Viranşehir	37.22349	39.75519	TR	154163
Virginia	-28.10391	26.86593	ZA	122502
Virginia Beach	36.85293	-75.97799	US	454808
Virār	19.45591	72.81136	IN	1222390
Visakhapatnam	17.68009	83.20161	IN	1063178
Visalia	36.33023	-119.29206	US	130104
Viseu	40.66165	-7.90905	PT	103502
Vista	33.20004	-117.24254	US	100890
Vitebsk	55.1904	30.2049	BY	358927
Vitória	-20.31944	-40.33778	BR	312656
Vitória da Conquista	-14.86611	-40.83944	BR	253137
Vitória de Santo Antão	-8.11806	-35.29139	BR	134084
Vizianagaram	18.11692	83.41148	IN	228720
Viña del Mar	-33.02457	-71.55183	CL	334248
Việt Trì	21.32274	105.40198	VN	415280
Việt Yên	21.26667	106.13333	VN	205900
Vladikavkaz	43.04101	44.66986	RU	306258
Vladimir	56.13854	40.39976	RU	357024
Vladivostok	43.10562	131.87353	RU	604901
Vlorë	40.4696	19.48379	AL	115261
Volgodonsk	47.51141	42.15269	RU	167731
Volgograd	48.71378	44.4976	RU	1013533
Vologda	59.2239	39.88398	RU	312420
Volta Redonda	-22.52306	-44.10417	BR	279898
Volzhsky	48.78583	44.77973	RU	323293
Voronezh	51.66833	39.19204	RU	1047549
Votorantim	-23.54667	-47.43778	BR	127923
Vryheid	-27.76952	30.79165	ZA	150012
Vyhurivshchyna-Troyeshchyna	50.51137	30.60251	UA	240000
Vykhino-Zhulebino	55.70196	37.81178	RU	216000
Várzea Grande	-15.64667	-56.1325	BR	314627
Várzea Paulista	-23.21139	-46.82833	BR	115771
Västerås	59.61617	16.55276	SE	127799
Vĩnh Châu	9.32439	105.98006	VN	183918
Vĩnh Long	10.25369	105.9722	VN	137870
Vĩnh Yên	21.30891	105.60489	VN	119128
Vũng Tàu	10.34599	107.08426	VN	464860
Waco	31.54933	-97.14667	US	132356
Wad Medani	14.40118	33.51989	SD	332714
Wafangdian	39.61833	122.00806	CN	454338
Wah Cantt	33.77094	72.75116	PK	400733
Wakayama	34.23333	135.16667	JP	356729
Wakefield	53.68331	-1.49768	GB	109766
Walsall	52.58528	-1.98396	GB	172141
Walthamstow	51.59067	-0.02077	GB	109424
Wan Chai	22.28142	114.17258	HK	166695
Wandsbek	53.58334	10.08305	DE	411422
Wang Thonglang	13.78546	100.61165	TH	114768
Wangsa Maju	3.20056	101.73972	MY	215600
Wanning	18.79931	110.3841	CN	545992
Wansheng	28.9629	106.92844	CN	113751
Wanxian	30.81601	108.37407	CN	859662
Wanzhou	30.76451	108.39586	CN	1545900
Warangal	18.0	79.58333	IN	704570
Warder	6.97444	45.34083	ET	450400
Wardha	20.73933	78.59784	IN	113759
Warren	42.49044	-83.01304	US	134056
Warri	5.51737	5.75006	NG	910000
Warrington	53.39254	-2.58024	GB	172330
Warsaw	52.22977	21.01178	PL	1702139
Warīsān	25.16744	55.40708	AE	108759
Washington	38.89511	-77.03637	US	689545
Washington Heights	40.8501	-73.93541	US	152613
Watampone	-4.5386	120.3279	ID	149336
Waterbury	41.55815	-73.0515	US	108802
Waterloo	43.4668	-80.51639	CA	104986
Watford	51.65531	-0.39602	GB	125707
Watthana	13.72978	100.58536	TH	171150
Wau	7.70111	27.98972	SS	127384
Wayaobu	37.13611	109.65972	CN	113698
Wazirabad	32.44324	74.12	PK	152624
Wałbrzych	50.77141	16.28432	PL	127431
Weifang	36.71	119.10194	CN	2044028
Weihai	37.50914	122.11356	CN	844310
Weinan	34.50355	109.50891	CN	1199290
Weldiya	11.8277	39.59164	ET	104000
Welkom	-27.97742	26.73506	ZA	431944
Wellington	-41.28664	174.77557	NZ	381900
Wenchang	19.55158	110.80279	CN	560894
Wenshan City	23.36306	104.25047	CN	450000
Wenzhou	27.99942	120.66682	CN	2650000
Weru	-6.711	108.5037	ID	139004
West Bromwich	52.51868	-1.9945	GB	103112
West Covina	34.06862	-117.93895	US	108484
West Jerusalem	31.78199	35.21961	IL	400000
West Jordan	40.60967	-111.9391	US	111946
West Palm Beach	26.71534	-80.05337	US	120932
West Raleigh	35.78682	-78.66389	US	338759
West Valley City	40.69161	-112.00105	US	136208
Westminster	39.83665	-105.0372	US	116317
Westonaria	-26.31905	27.6486	ZA	156831
Whalley	49.17917	-122.86667	CA	102555
Whitby	43.88342	-78.93287	CA	138501
Wichita	37.69224	-97.33754	US	396119
Wichita Falls	33.91371	-98.49339	US	104710
Wiesbaden	50.08601	8.24435	DE	288850
Wigan	53.54296	-2.63706	GB	175405
Willemstad	12.12246	-68.88641	CW	125000
Wilmersdorf	52.48333	13.31667	DE	101877
Wilmington	34.23556	-77.94604	US	115933
Windhoek	-22.55941	17.08323	NA	386219
Windsor	42.30008	-83.01654	CA	229660
Winejok	9.01222	27.57081	SS	300000
Winnipeg	49.8844	-97.14704	CA	749607
Winston-Salem	36.09986	-80.24422	US	241218
Winterthur	47.50564	8.72413	CH	111840
Woking	51.31903	-0.55893	GB	103900
Wola	52.23477	20.96004	PL	140958
Wolfsburg	52.42452	10.7815	DE	123064
Wollongong	-34.424	150.89345	AU	280153
Wolverhampton	52.58547	-2.12296	GB	263700
Wong Tai Sin	22.35	114.18333	HK	425235
Woodlands	1.43801	103.78877	SG	254440
Worcester	52.18935	-2.22001	GB	101659
Worcester	42.26259	-71.80229	US	206518
Worcester	-33.64651	19.44852	ZA	127597
Worthing	50.81795	-0.37538	GB	113866
Wrocław	51.10286	17.03006	PL	672545
Wuchuan	21.45713	110.76591	CN	104168
Wuda	39.49944	106.71167	CN	129922
Wugang	26.7279	110.63198	CN	132457
Wuhai	39.68442	106.81583	CN	218427
Wuhan	30.58333	114.26667	CN	10392693
Wuhu	31.35259	118.42947	CN	1598165
Wujiaqu	44.16279	87.52174	CN	154400
Wuppertal	51.25627	7.14816	DE	360797
Wushan	31.07749	109.87639	CN	117873
Wuwei	37.92672	102.63202	CN	1010295
Wuxi	31.56887	120.28857	CN	4396835
Wuxue	29.85058	115.5525	CN	220661
Wuyishan	27.75995	118.03066	CN	137133
Wuzhishan	18.78229	109.5013	CN	112269
Wuzhong	37.9867	106.201	CN	7202654
Wuzhou	23.48054	111.28848	CN	761948
Würzburg	49.79391	9.95121	DE	133731
Wādī as Sīr	31.9545	35.81831	JO	181212
Włocławek	52.64817	19.0678	PL	120339
Wŏnju	37.35139	127.94528	KR	332849
Wŏnsan	39.15278	127.44361	KP	329207
Xai-Xai	-25.05194	33.64417	MZ	154356
Xalapa de Enríquez	19.53124	-96.91589	MX	424755
Xiamen	24.47979	118.08187	CN	4617251
Xiangcheng	25.46687	100.56248	CN	121959
Xiangtan	27.85	112.9	CN	959303
Xiangyang	32.0422	112.14479	CN	1294733
Xianning	29.84347	114.32201	CN	512517
Xiantao	30.3708	113.44294	CN	239406
Xianyang	34.33778	108.70261	CN	1034081
Xiaogan	30.92689	113.92221	CN	908266
Xiayang	31.14967	121.11588	CN	137321
Xiazhen	34.80222	117.11167	CN	125667
Xichang	27.89642	102.26341	CN	481796
Xico	19.27032	-98.95088	MX	384327
Xigang	38.55258	106.34805	CN	112061
Xilin Hot	43.96667	116.03333	CN	120965
Xilinhot	43.93889	116.07021	CN	349953
Xincheng	41.71497	82.93249	CN	102752
Xindi	29.81667	113.46667	CN	175761
Xinghua	32.93917	119.83417	CN	105918
Xingning	24.1483	115.72272	CN	274499
Xingtai	37.06217	114.49272	CN	798770
Xingyi	25.09617	104.90639	CN	322890
Xining	36.62554	101.75739	CN	1677177
Xinji	37.92595	115.21907	CN	145911
Xinqiao	31.065	121.3075	CN	155856
Xintai	35.90056	117.75194	CN	222459
Xinxiang	35.19033	113.80151	CN	1047088
Xinyang	32.12278	114.06556	CN	1230042
Xinyi	34.38424	118.34617	CN	300511
Xinyu	27.80429	114.93335	CN	839488
Xinyuan	43.42649	83.24959	CN	282718
Xinzhai	36.4	118.61667	CN	100168
Xinzhou	38.40917	112.73333	CN	544683
Xiulin	29.71667	112.4	CN	122411
Xiuying	20.00073	110.29359	CN	290000
Xiva	41.38555	60.36408	UZ	115000
Xizhi	25.06615	121.65985	TW	204619
Xi’an	34.25833	108.92861	CN	9600000
Xochimilco	19.25465	-99.10356	MX	442178
Xuancheng	30.9525	118.75528	CN	774332
Xuanhua	40.61205	115.06463	CN	373422
Xuchang	34.03189	113.86299	CN	1265536
Xuhui	31.19594	121.44709	CN	1109800
Xunchang	28.45433	104.71498	CN	118664
Xuyong	28.16992	105.43452	CN	108352
Xuzhou	34.20442	117.28386	CN	1253991
Xuân Lộc	10.93333	107.23333	VN	253140
Ya'an	29.98521	102.999	CN	612056
Yachiyo	35.73531	140.12445	JP	199498
Yaizu	34.86877	138.31952	JP	139578
Yakeshi	49.28333	120.73333	CN	116284
Yakutsk	62.03114	129.72288	RU	235600
Yamagata	38.23333	140.36667	JP	248772
Yamaguchi	34.18333	131.46667	JP	193966
Yamato	35.47276	139.45101	JP	242065
Yamoussoukro	6.82055	-5.27674	CI	275686
Yamuna Nagar	30.12796	77.28371	IN	217071
Yanbu	24.08954	38.0618	SA	200161
Yancheng	33.3575	120.1573	CN	1615717
Yangcheng	29.99968	106.25604	CN	186242
Yangchun	22.16667	111.78333	CN	153547
Yanghang	31.37022	121.43742	CN	204564
Yangjiang	21.85563	111.96272	CN	1292987
Yangju	37.83311	127.06169	KR	179923
Yangon	16.80528	96.15611	MM	4477638
Yangpu	31.26193	121.51904	CN	1210800
Yangquan	37.8575	113.56333	CN	731228
Yangsan	35.34199	129.03358	KR	358074
Yangshuo	24.78081	110.48967	CN	300000
Yangzhou	32.39722	119.43583	CN	1584237
Yanji	42.88825	129.50241	CN	326957
Yantai	37.47649	121.44081	CN	2227733
Yanzhou	35.55278	116.82861	CN	254788
Yan’an	36.59889	109.49167	CN	475234
Yao	34.61667	135.6	JP	273213
Yaoundé	3.86667	11.51667	CM	1299369
Yaritagua	10.08081	-69.1242	VE	113343
Yaroslavl	57.62987	39.87368	RU	608722
Yasenevo	55.60686	37.51991	RU	180000
Yautepec	18.88188	-99.06715	MX	105780
Yavatmāl	20.39324	78.13201	IN	128175
Yawnghwe	20.65973	96.93376	MM	188083
Yazd	31.89722	54.3675	IR	477905
Yei	4.09444	30.67639	SS	260720
Yekaterinburg	56.85733	60.61529	RU	1495066
Yelahanka	13.10073	77.59632	IN	116447
Yelets	52.61435	38.50935	RU	115688
Yenagoa	4.92675	6.26764	NG	365000
Yenangyaung	20.46504	94.8712	MM	110553
Yeoju	37.29583	127.63389	KR	111897
Yeosu	34.76062	127.66215	KR	268823
Yerevan	40.17765	44.5126	AM	1144700
Yevlakh	40.61832	47.15014	AZ	127400
Yevpatoriya	45.20091	33.36655	UA	107040
Yezhou	30.60369	109.72333	CN	104839
Yibin	28.7593	104.63994	CN	836340
Yichang	30.71444	111.28472	CN	1350150
Yichun	27.83333	114.4	CN	1045952
Yichun	47.72143	128.87529	CN	155762
Yidu	36.77121	118.42454	CN	105070
Yinchuan	38.46806	106.27306	CN	1487579
Yingkou	40.66472	122.23176	CN	591159
Yingtan	28.23333	117.0	CN	214229
Yintai	35.11524	109.09702	CN	217509
Yishun New Town	1.43333	103.83111	SG	228730
Yiwu	29.31506	120.07676	CN	1481384
Yixing	31.36059	119.82016	CN	1285785
Yizhou	24.5	108.66667	CN	155872
Yogyakarta	-7.80139	110.36472	ID	375699
Yokkaichi	34.96667	136.61667	JP	305424
Yokohama	35.43333	139.65	JP	3777491
Yokosuka	35.28361	139.66722	JP	409478
Yola	9.20839	12.48146	NG	460000
Yonago	35.43333	133.33333	JP	148720
Yongchuan	29.35376	105.89392	CN	192954
Yongji	34.86611	110.44028	CN	452000
Yongkang	23.02444	120.25556	TW	233730
Yongzhou	26.42389	111.61306	CN	1020715
Yong’an	31.01894	109.45949	CN	144314
Yonkers	40.9304	-73.89789	US	201116
Yono	35.88333	139.63333	JP	102364
Yopal	5.33573	-72.3939	CO	168433
York	53.95763	-1.08271	GB	156135
Yoshkar-Ola	56.63877	47.89078	RU	268272
Youkaichi	35.11626	136.19768	JP	112819
Yuanlin	23.95671	120.57608	TW	124725
Yuci	37.68028	112.73194	CN	235929
Yuen Long	22.44518	114.02621	HK	200000
Yuen Long Kau Hui	22.44831	114.03199	HK	169600
Yuen Long San Hui	22.43333	114.03333	HK	200000
Yuepu	31.42694	121.42139	CN	139328
Yueyang	29.37455	113.09481	CN	991465
Yulin	22.6305	110.14686	CN	1056743
Yuncheng	35.02306	110.99278	CN	680036
Yunfu	22.92787	112.03809	CN	2612800
Yunlong	34.25281	117.25167	CN	345393
Yunusobod	41.37139	69.27944	UZ	352000
Yushu	33.00118	97.00893	CN	141308
Yushu	44.82751	126.54063	CN	124736
Yuxi	24.355	102.54222	CN	103829
Yuyao	30.05	121.14944	CN	114177
Yuzhno-Sakhalinsk	46.9543	142.73559	RU	198973
Yên Bái	21.72288	104.9113	VN	100631
Yên Vinh	18.66667	105.66667	VN	107082
